rank,tier,zip,state,owner,units,fhfa_a1
9461,C,39202,MS,1126,4332,10.65
9462,C,64720,MO,1125,1735,3.02
9463,C,07027,NJ,1125,2093,-1.29
9464,C,78575,TX,1124,1902,6.32
9465,C,63650,MO,1124,1808,0.26
9466,C,94018,CA,1124,1423,20.66
9467,C,18051,PA,1124,1349,3.58
9468,C,13354,NY,1123,1259,11.61
9469,C,56435,MN,1122,2236,-0.28
9470,C,74370,OK,1122,1794,-3.27
9471,C,80951,CO,1122,1563,-2.38
9472,C,01360,MA,1122,1415,1.1
9473,C,46590,IN,1121,1969,7.1
9474,C,39897,GA,1121,1856,0.27
9475,C,51040,IA,1120,1677,11.3
9476,C,36025,AL,1118,1545,9.87
9477,C,01370,MA,1117,1945,22.24
9478,C,56342,MN,1116,2409,9.03
9479,C,01560,MA,1116,2028,0.54
9480,C,97753,OR,1113,1469,-2.62
9481,C,44040,OH,1111,1228,-2.89
9482,C,24637,VA,1111,1532,0.59
9483,C,62069,IL,1111,1658,11.98
9484,C,32764,FL,1110,1353,11.65
9485,C,53036,WI,1110,1380,14.78
9486,C,32580,FL,1109,1936,22.38
9487,C,04953,ME,1109,1830,9.77
9488,C,97918,OR,1109,1841,-6.21
9489,C,23885,VA,1109,1308,2.61
9490,C,22625,VA,1108,1378,14.89
9491,C,28905,NC,1108,1656,-11.64
9492,C,19505,PA,1107,1441,2.08
9493,C,23102,VA,1106,1296,-4.16
9494,C,68305,NE,1104,2023,5.91
9495,C,95245,CA,1102,1443,-3.03
9496,C,49064,MI,1102,1746,4.92
9497,C,46553,IN,1102,1236,16.98
9498,C,06232,CT,1102,1289,8.79
9499,C,20119,VA,1101,1476,-2.08
9500,C,55707,MN,1101,1581,16.21
9501,C,61019,IL,1100,1553,2.99
9502,C,81641,CO,1099,1899,-1.42
9503,C,53191,WI,1097,2277,4.17
9504,C,76093,TX,1097,1496,15.77
9505,C,86025,AZ,1097,1921,1.2
9506,C,76225,TX,1095,1460,-3.53
9507,C,32744,FL,1095,1411,-7.17
9508,C,37882,TN,1094,2455,-13.3
9509,C,36273,AL,1094,1509,28.05
9510,C,55072,MN,1093,2425,14.44
9511,C,56484,MN,1091,2592,10.11
9512,C,38049,TN,1091,1800,20.37
9513,C,79311,TX,1090,1554,-8.76
9514,C,24136,VA,1090,1720,-0.82
9515,C,04048,ME,1090,1565,10.18
9516,C,46742,IN,1089,2071,10.42
9517,C,50212,IA,1089,1419,5.1
9518,C,97913,OR,1089,2104,5.76
9519,C,64477,MO,1088,1584,12.26
9520,C,43517,OH,1088,1555,1.24
9521,C,21660,MD,1087,1571,-0.63
9522,C,99556,AK,1086,1852,16.35
9523,C,20117,VA,1085,1643,0.56
9524,C,03839,NH,1085,1729,2.49
9525,C,21813,MD,1082,1604,18.06
9526,C,28676,NC,1082,1536,10.34
9527,C,07064,NJ,1080,1210,7.47
9528,C,21561,MD,1078,2471,-6.59
9529,C,95684,CA,1078,1576,0.14
9530,C,49637,MI,1077,1562,8.9
9531,C,04419,ME,1077,1318,24.61
9532,C,97327,OR,1076,1407,1.11
9533,C,52052,IA,1076,1805,26.71
9534,C,12835,NY,1076,2773,4.72
9535,C,37051,TN,1075,1605,31.29
9536,C,80440,CO,1074,2509,-4.95
9537,C,27233,NC,1074,1332,5.91
9538,C,05679,VT,1072,1362,1.6
9539,C,63037,MO,1072,1448,2.83
9540,C,28033,NC,1071,1267,28.25
9541,C,48755,MI,1070,2180,19.4
9542,C,62239,IL,1070,1813,16.63
9543,C,46536,IN,1070,1455,-1.7
9544,C,28773,NC,1069,2045,4.3
9545,C,17023,PA,1069,1453,-3.72
9546,C,62920,IL,1068,1407,73.08
9547,C,49111,MI,1067,1600,-14.51
9548,C,08741,NJ,1067,1224,-0.5
9549,C,98548,WA,1066,2348,48.19
9550,C,23523,VA,1065,3472,13.97
9551,C,04614,ME,1065,2199,13.85
9552,C,11935,NY,1064,2018,-0.78
9553,C,36104,AL,1062,5265,-2.57
9554,C,95663,CA,1062,1239,8.32
9555,C,55390,MN,1061,1244,3.71
9556,C,48027,MI,1061,1255,14.84
9557,C,35143,AL,1060,1894,16.42
9558,C,67063,KS,1060,1462,0.11
9559,C,30624,GA,1059,1577,46.7
9560,C,95458,CA,1058,2113,20.92
9561,C,48467,MI,1058,2913,3.05
9562,C,61606,IL,1058,2898,6.3
9563,C,04076,ME,1058,2027,4.42
9564,C,07756,NJ,1058,2831,-1.22
9565,C,53075,WI,1058,1475,15.1
9566,C,65633,MO,1057,1533,6.73
9567,C,29039,SC,1056,1817,-8.5
9568,C,71023,LA,1056,1694,-22.93
9569,C,08243,NJ,1055,6719,22.75
9570,C,95633,CA,1055,1225,-1.29
9571,C,37335,TN,1055,1351,5.99
9572,C,04348,ME,1054,1891,-0.83
9573,C,05655,VT,1054,1412,13.7
9574,C,96145,CA,1053,4915,6.56
9575,C,73007,OK,1052,1194,7.3
9576,C,03576,NH,1052,2318,-8.76
9577,C,56467,MN,1052,2540,-2.53
9578,C,52645,IA,1052,1363,-3.46
9579,C,84745,UT,1051,1507,3.85
9580,C,70776,LA,1051,1827,22.75
9581,C,34734,FL,1050,1265,28.12
9582,C,54871,WI,1050,1914,-5.95
9583,C,80466,CO,1049,1971,5.77
9584,C,98253,WA,1049,1742,7.96
9585,C,40037,KY,1049,1177,-6.15
9586,C,43450,OH,1049,1666,-4.01
9587,C,49453,MI,1048,2113,3.45
9588,C,54161,WI,1048,2108,12.07
9589,C,73449,OK,1048,1771,13.48
9590,C,35648,AL,1048,1400,-10.46
9591,C,62664,IL,1048,1398,14.07
9592,C,25661,WV,1047,2450,4.83
9593,C,62447,IL,1046,1522,-1.9
9594,C,97828,OR,1045,1707,-7.19
9595,C,55353,MN,1045,1333,10.95
9596,C,43154,OH,1045,1223,5.31
9597,C,07931,NJ,1043,1405,12.9
9598,C,83641,ID,1043,1397,8.45
9599,C,08880,NJ,1039,1870,1.07
9600,C,76638,TX,1037,1174,5.91
9601,C,71327,LA,1037,1851,30.4
9602,C,11976,NY,1036,2550,8.4
9603,C,76487,TX,1036,1437,-3.55
9604,C,38449,TN,1036,1539,-6.61
9605,C,61528,IL,1033,1158,7.39
9606,C,87008,NM,1032,1173,2.79
9607,C,92285,CA,1031,2413,-7.76
9608,C,06853,CT,1031,1412,-14.23
9609,C,97022,OR,1030,1338,2.17
9610,C,61085,IL,1030,1459,12.61
9611,C,78597,TX,1029,5895,-13.54
9612,C,72442,AR,1029,1833,19.12
9613,C,41092,KY,1028,1247,-0.85
9614,C,70783,LA,1027,1559,15.75
9615,C,77861,TX,1026,1363,-2.94
9616,C,19507,PA,1026,1373,5.34
9617,C,36861,AL,1023,1982,10.39
9618,C,54810,WI,1023,2175,2.05
9619,C,13131,NY,1023,1306,-14.02
9620,C,10974,NY,1022,1286,15.75
9621,C,97539,OR,1021,1738,-2.36
9622,C,98546,WA,1021,2012,10.21
9623,C,28344,NC,1021,1411,-6.63
9624,C,50533,IA,1019,1681,18.43
9625,C,56567,MN,1018,1497,6.2
9626,C,92539,CA,1018,2011,-3.49
9627,C,49648,MI,1017,1985,15.68
9628,C,97818,OR,1017,1825,2.66
9629,C,44307,OH,1016,3488,28.41
9630,C,19405,PA,1016,2318,-1.09
9631,C,23947,VA,1016,2068,-0.63
9632,C,52339,IA,1014,1650,-5.22
9633,C,95938,CA,1013,1515,1.27
9634,C,06280,CT,1013,1517,3.83
9635,C,30625,GA,1012,1485,-9.59
9636,C,72126,AR,1012,1782,8.2
9637,C,93451,CA,1012,1671,-3.75
9638,C,55760,MN,1011,3385,-0.16
9639,C,45844,OH,1011,1189,8.86
9640,C,35740,AL,1010,1744,25.57
9641,C,52208,IA,1009,1451,-6.17
9642,C,64840,MO,1006,1397,0.36
9643,C,03285,NH,1005,1982,1.65
9644,C,21132,MD,1005,1139,4.53
9645,C,76233,TX,1004,1433,4.92
9646,C,49622,MI,1004,1945,4.52
9647,C,54889,WI,1003,1812,-6.29
9648,C,35171,AL,1000,1416,7.87
9649,C,49272,MI,999,1210,11.95
9650,C,72067,AR,997,2634,3.19
9651,C,46740,IN,997,1333,44.5
9652,C,16442,PA,996,1176,17.28
9653,C,67135,KS,995,1409,-1.83
9654,C,53598,WI,995,1666,6.28
9655,C,56063,MN,994,1627,16.72
9656,C,93285,CA,993,2225,-8.33
9657,C,47336,IN,993,1498,10.04
9658,C,32180,FL,993,1461,22.17
9659,C,93222,CA,991,2241,27.73
9660,C,45214,OH,988,5028,-6.81
9661,C,06069,CT,988,1741,6.74
9662,C,05068,VT,988,1707,12.54
9663,C,63624,MO,986,1734,-15.37
9664,C,97396,OR,985,1473,8.93
9665,C,52653,IA,985,1596,13.76
9666,C,99001,WA,984,2739,16.22
9667,C,83332,ID,984,1435,25.28
9668,C,02556,MA,984,2751,1.37
9669,C,01522,MA,984,1199,-1.62
9670,C,65248,MO,983,1815,6.24
9671,C,22644,VA,982,1115,7.8
9672,C,24556,VA,981,1134,4.69
9673,C,38329,TN,979,2086,17.2
9674,C,06384,CT,979,1262,3.46
9675,C,10548,NY,979,1401,-0.82
9676,C,96137,CA,978,3948,-3.8
9677,C,97463,OR,978,1775,-6.12
9678,C,04061,ME,978,1186,7.89
9679,C,14821,NY,978,1357,14.22
9680,C,61046,IL,977,1916,14.9
9681,C,76651,TX,977,1539,-0.6
9682,C,04861,ME,977,1445,-0.07
9683,C,42055,KY,976,1658,34.89
9684,C,12546,NY,976,1594,27.67
9685,C,50115,IA,976,1344,18.21
9686,C,52214,IA,976,1339,10.86
9687,C,84627,UT,975,1909,4.49
9688,C,07720,NJ,975,2836,2.93
9689,C,73121,OK,973,1411,14.8
9690,C,32322,FL,972,2258,-8.75
9691,C,84317,UT,971,2296,1.99
9692,C,11977,NY,971,1594,8.57
9693,C,12051,NY,971,1732,15.01
9694,C,47229,IN,971,1205,-3.9
9695,C,75790,TX,970,1536,4.07
9696,C,98564,WA,970,1563,6.37
9697,C,45218,OH,970,1595,2.54
9698,C,65770,MO,970,1212,35.24
9699,C,57532,SD,968,1405,-6.02
9700,C,53058,WI,966,1485,5.11
9701,C,11732,NY,964,1504,1.43
9702,C,24527,VA,964,1351,5.55
9703,C,07857,NJ,963,1973,12.23
9704,C,46504,IN,963,1232,7.33
9705,C,57025,SD,962,1318,32.73
9706,C,21562,MD,962,1517,30.69
9707,C,38870,MS,962,1456,12.95
9708,C,91906,CA,961,1336,4.7
9709,C,43917,OH,961,1225,4.22
9710,C,50627,IA,960,1598,-17.29
9711,C,62952,IL,960,1375,-2.41
9712,C,56359,MN,959,2072,17.6
9713,C,56465,MN,959,1749,-2.09
9714,C,89415,NV,959,1684,6.09
9715,C,18214,PA,959,1084,27.96
9716,C,74343,OK,958,1507,9.51
9717,C,54847,WI,956,2176,-21.08
9718,C,23868,VA,956,2257,14.19
9719,C,47359,IN,956,1530,24.01
9720,C,23919,VA,955,2679,17.68
9721,C,93267,CA,954,1686,6.47
9722,C,20623,MD,954,968,7.74
9723,C,55395,MN,953,1277,6.41
9724,C,01237,MA,952,1431,21.77
9725,C,03855,NH,952,1648,2.9
9726,C,61053,IL,952,1399,65.1
9727,C,72858,AR,952,1223,1.31
9728,C,43749,OH,952,1183,-0.19
9729,C,75453,TX,951,1298,-3.76
9730,C,81223,CO,950,1767,11.16
9731,C,56062,MN,950,1309,1.95
9732,C,94037,CA,950,1226,16.97
9733,C,60940,IL,949,1173,-2.75
9734,C,37352,TN,947,1493,8.13
9735,C,62353,IL,947,1585,8.61
9736,C,66054,KS,947,1226,2.92
9737,C,61281,IL,946,1146,51.71
9738,C,44452,OH,944,1166,6.21
9739,C,17365,PA,944,1153,17.74
9740,C,03237,NH,943,1340,5.83
9741,C,14521,NY,943,1566,10.44
9742,C,71654,AR,942,2058,0.8
9743,C,61273,IL,941,1221,0.22
9744,C,70113,LA,940,5512,-7.57
9745,C,60541,IL,939,1189,8.38
9746,C,64644,MO,938,1394,17.62
9747,C,27024,NC,938,1476,13.67
9748,C,52227,IA,935,1121,8.2
9749,C,32442,FL,934,1605,14.77
9750,C,80536,CO,933,1395,1.95
9751,C,56438,MN,931,1475,-3.17
9752,C,04757,ME,930,1326,0.99
9753,C,44428,OH,930,1294,18.41
9754,C,01096,MA,929,1214,3.88
9755,C,35172,AL,928,1301,12.46
9756,C,97019,OR,927,1207,6.45
9757,C,37317,TN,927,1371,-6.78
9758,C,04363,ME,927,1183,5.78
9759,C,59729,MT,926,1636,-7.32
9760,C,31019,GA,926,1229,20.46
9761,C,48891,MI,926,1268,-11.52
9762,C,59865,MT,924,1382,-2.34
9763,C,67544,KS,924,1562,2.79
9764,C,32767,FL,924,1198,30.58
9765,C,64862,MO,924,1498,16.55
9766,C,41063,KY,924,1081,11.72
9767,C,42519,KY,922,2144,38.56
9768,C,83210,ID,922,1325,24.58
9769,C,59425,MT,919,1771,-1.01
9770,C,94525,CA,919,1837,-10.63
9771,C,44451,OH,918,1396,-5.44
9772,C,16844,PA,917,1106,17.64
9773,C,83352,ID,916,1300,-10.17
9774,C,98568,WA,916,1217,19.99
9775,C,96725,HI,915,1690,28.55
9776,C,17267,PA,911,1266,11.36
9777,C,28167,NC,909,1234,28.06
9778,C,58474,ND,908,1205,-8.44
9779,C,75163,TX,907,1596,-17.22
9780,C,54538,WI,907,2835,15.05
9781,C,27830,NC,906,2083,2.59
9782,C,49629,MI,905,1696,-3.99
9783,C,67039,KS,905,1174,-7.54
9784,C,75423,TX,903,1213,3.3
9785,C,60157,IL,902,920,13.34
9786,C,23510,VA,901,4948,2.52
9787,C,28088,NC,900,1233,1.03
9788,C,53183,WI,898,1117,11.92
9789,C,19941,DE,896,1273,-5.56
9790,C,42518,KY,895,2152,-9.46
9791,C,54872,WI,894,2056,7.1
9792,C,67637,KS,894,1277,-6.64
9793,C,46044,IN,894,1121,16.31
9794,C,07077,NJ,892,1302,0.81
9795,C,96114,CA,891,1426,14.17
9796,C,02668,MA,889,1315,14.03
9797,C,69145,NE,887,1407,8.32
9798,C,50423,IA,886,1277,6.9
9799,C,32759,FL,885,1471,51.68
9800,C,80467,CO,884,1338,5.84
9801,C,24016,VA,883,5602,1.78
9802,C,84642,UT,883,1216,-8.65
9803,C,72142,AR,883,1183,15.21
9804,C,25130,WV,883,1623,6.55
9805,C,56340,MN,883,1013,5.84
9806,C,28125,NC,881,1179,-3.09
9807,C,55955,MN,881,976,5.08
9808,C,12547,NY,880,1358,9.8
9809,C,80133,CO,879,1065,6.49
9810,C,95485,CA,879,1322,-1.54
9811,C,50250,IA,879,1163,-0.39
9812,C,54658,WI,877,1155,2.71
9813,C,54817,WI,876,2414,4.94
9814,C,55940,MN,876,1186,5.43
9815,C,80734,CO,875,1356,-15.08
9816,C,05032,VT,875,1500,25.06
9817,C,97227,OR,873,3835,4.0
9818,C,12567,NY,872,1434,-5.71
9819,C,33136,FL,871,7994,4.21
9820,C,05860,VT,871,1670,27.35
9821,C,81648,CO,869,1351,2.23
9822,C,56065,MN,867,1107,-2.81
9823,C,98856,WA,866,1544,-13.29
9824,C,97041,OR,865,1443,23.06
9825,C,67013,KS,865,1262,9.41
9826,C,47383,IN,865,1039,10.44
9827,C,15554,PA,864,1131,4.49
9828,C,17344,PA,864,1526,-3.45
9829,C,18709,PA,864,1648,12.4
9830,C,28373,NC,863,1138,15.7
9831,C,71060,LA,861,1400,-3.63
9832,C,97148,OR,860,1170,10.11
9833,C,03782,NH,860,2135,-0.79
9834,C,15697,PA,860,1542,-11.13
9835,C,89419,NV,860,1511,18.48
9836,C,22620,VA,859,1127,8.85
9837,C,28665,NC,859,1556,17.98
9838,C,98376,WA,859,1314,13.13
9839,C,44215,OH,859,1260,2.21
9840,C,72644,AR,856,1322,4.65
9841,C,03440,NH,856,1365,9.13
9842,C,61277,IL,854,1325,9.74
9843,C,85625,AZ,853,1437,-1.79
9844,C,85173,AZ,853,1347,3.1
9845,C,49664,MI,853,1399,22.27
9846,C,49968,MI,853,1405,2.87
9847,C,65013,MO,850,1657,16.5
9848,C,35987,AL,850,1159,8.43
9849,C,46543,IN,850,985,10.28
9850,C,67467,KS,848,1282,12.35
9851,C,06060,CT,848,848,1.61
9852,C,48419,MI,848,1293,27.8
9853,C,97455,OR,848,1046,-5.91
9854,C,68520,NE,846,1126,10.18
9855,C,28160,NC,846,1953,24.54
9856,C,62640,IL,846,1577,11.14
9857,C,21673,MD,845,1553,-7.94
9858,C,56256,MN,845,1349,13.44
9859,C,06247,CT,845,1003,-23.4
9860,C,43569,OH,845,1163,-7.33
9861,C,40068,KY,844,1004,12.42
9862,C,64454,MO,844,1077,-7.79
9863,C,65679,MO,843,1517,-4.14
9864,C,98537,WA,843,1166,-2.87
9865,C,83822,ID,841,1197,38.54
9866,C,03784,NH,841,2168,8.19
9867,C,12921,NY,840,1313,3.05
9868,C,76449,TX,839,2832,22.55
9869,C,66013,KS,839,890,-1.89
9870,C,97846,OR,839,1587,-4.87
9871,C,04537,ME,839,1305,3.89
9872,C,04974,ME,838,1628,12.59
9873,C,89449,NV,836,2296,0.84
9874,C,43155,OH,836,1171,26.36
9875,C,35019,AL,836,1058,3.44
9876,C,41095,KY,835,1645,9.67
9877,C,47951,IN,835,1158,9.59
9878,C,35073,AL,835,1446,-6.47
9879,C,31303,GA,834,1091,17.62
9880,C,61817,IL,834,1163,9.92
9881,C,50658,IA,833,1189,-2.72
9882,C,03221,NH,832,1284,15.27
9883,C,83611,ID,831,3315,14.54
9884,C,66090,KS,831,1265,15.31
9885,C,84333,UT,830,1018,-4.01
9886,C,56361,MN,829,1221,-4.1
9887,C,35087,AL,829,969,-11.28
9888,C,50063,IA,828,1134,-1.43
9889,C,37026,TN,826,1136,15.41
9890,C,57469,SD,825,1565,4.51
9891,C,67672,KS,825,1214,12.81
9892,C,85936,AZ,824,1396,27.29
9893,C,12106,NY,824,1053,-25.86
9894,C,78950,TX,823,1200,16.44
9895,C,53049,WI,823,1099,0.85
9896,C,38366,TN,823,1173,11.07
9897,C,02804,RI,822,1182,9.07
9898,C,98588,WA,821,1493,0.33
9899,C,44656,OH,821,1354,54.64
9900,C,98595,WA,820,2109,11.85
9901,C,80117,CO,820,954,0.32
9902,C,89439,NV,820,1096,7.8
9903,C,03057,NH,820,964,6.49
9904,C,57366,SD,820,1173,6.33
9905,C,37866,TN,819,1294,8.97
9906,C,49799,MI,819,1484,8.71
9907,C,14476,NY,819,1016,33.75
9908,C,62018,IL,819,1220,-4.34
9909,C,61529,IL,818,1158,9.67
9910,C,76059,TX,817,2100,-24.13
9911,C,47634,IN,817,952,-11.22
9912,C,24328,VA,816,1551,28.68
9913,C,95460,CA,816,1401,23.87
9914,C,05261,VT,816,1029,21.8
9915,C,54745,WI,815,1581,9.55
9916,C,47954,IN,815,942,11.58
9917,C,28357,NC,814,1216,13.72
9918,C,45877,OH,813,1013,2.36
9919,C,17353,PA,812,1252,-2.17
9920,C,12523,NY,811,1315,1.33
9921,C,50841,IA,810,1366,28.4
9922,C,68527,NE,808,870,6.37
9923,C,31201,GA,808,4916,1.09
9924,C,30079,GA,808,1762,-2.07
9925,C,83850,ID,806,1055,4.0
9926,C,38229,TN,804,1248,27.51
9927,C,59922,MT,803,1450,11.1
9928,C,06330,CT,803,1305,3.32
9929,C,08202,NJ,802,5668,9.13
9930,C,32346,FL,802,1716,-4.84
9931,C,47920,IN,802,979,-0.27
9932,C,59868,MT,801,1652,46.72
9933,C,30547,GA,800,1261,14.13
9934,C,54562,WI,800,2878,5.11
9935,C,55054,MN,800,939,-8.56
9936,C,56209,MN,800,1280,6.62
9937,C,97465,OR,799,1376,-17.6
9938,C,80654,CO,799,1165,-1.11
9939,C,10963,NY,799,1281,4.28
9940,C,98645,WA,798,891,-7.05
9941,C,44836,OH,798,974,-11.34
9942,C,49644,MI,797,2951,-15.71
9943,C,98039,WA,795,1077,22.26
9944,C,70052,LA,795,1192,9.4
9945,C,93532,CA,794,1174,-0.95
9946,C,03467,NH,793,944,5.4
9947,C,71032,LA,792,1055,26.32
9948,C,36080,AL,791,1072,9.56
9949,C,55019,MN,791,855,1.75
9950,C,04441,ME,790,2435,14.11
9951,C,59834,MT,790,1006,11.35
9952,C,66536,KS,790,1157,-2.23
9953,C,93066,CA,789,1127,28.31
9954,C,96143,CA,788,2824,22.38
9955,C,02827,RI,788,843,11.23
9956,C,44688,OH,788,1225,27.69
9957,C,61734,IL,787,1108,15.59
9958,C,53504,WI,787,1007,10.54
9959,C,59829,MT,786,1362,16.01
9960,C,65452,MO,786,1245,4.81
9961,C,22734,VA,785,1422,10.26
9962,C,50574,IA,784,1142,10.9
9963,C,36523,AL,784,1201,31.94
9964,C,27808,NC,783,1420,7.33
9965,C,50669,IA,783,1161,4.87
9966,C,23071,VA,781,1118,14.55
9967,C,29458,SC,780,1217,25.99
9968,C,55750,MN,779,957,23.04
9969,C,58278,ND,779,855,11.24
9970,C,83837,ID,778,1707,2.01
9971,C,38222,TN,778,1260,-13.21
9972,C,96032,CA,777,1361,-20.48
9973,C,59421,MT,777,1439,11.58
9974,C,49271,MI,776,1062,13.47
9975,C,29729,SC,774,1094,28.57
9976,C,04684,ME,774,1312,9.14
9977,C,67056,KS,773,1165,8.58
9978,C,49125,MI,772,1649,16.33
9979,C,71485,LA,772,1169,1.74
9980,C,47952,IN,771,1342,34.38
9981,C,98947,WA,770,1006,14.0
9982,C,59037,MT,769,901,25.18
9983,C,55074,MN,768,885,9.04
9984,C,68002,NE,768,1012,6.86
9985,C,14865,NY,767,1151,15.32
9986,C,54004,WI,767,1058,10.65
9987,C,02630,MA,766,1062,2.37
9988,C,50061,IA,765,802,5.33
9989,C,49751,MI,765,1765,9.85
9990,C,14741,NY,765,1272,52.61
9991,C,62326,IL,764,1072,-0.2
9992,C,54460,WI,764,1009,13.48
9993,C,49688,MI,763,1251,20.06
9994,C,68073,NE,763,931,1.57
9995,C,53044,WI,762,929,8.85
9996,C,43314,OH,762,1135,2.81
9997,C,03902,ME,761,1399,10.27
9998,C,28684,NC,761,1471,-4.64
9999,C,12578,NY,760,1044,-7.14
10000,C,31565,GA,759,1058,9.9
10001,C,93271,CA,759,1441,1.43
10002,C,44429,OH,759,1476,2.22
10003,C,23881,VA,759,1207,-1.17
10004,C,72642,AR,758,1152,-14.07
10005,C,31560,GA,758,1260,-2.54
10006,C,46172,IN,756,991,8.88
10007,C,53576,WI,755,1016,5.33
10008,C,22576,VA,754,1005,26.05
10009,C,37052,TN,754,843,19.63
10010,C,44859,OH,754,754,-21.33
10011,C,04472,ME,753,1279,32.14
10012,C,32702,FL,752,1561,37.09
10013,C,54245,WI,752,987,-6.18
10014,C,97366,OR,751,1174,13.96
10015,C,12531,NY,751,1085,-1.65
10016,C,54747,WI,751,1250,2.37
10017,C,50676,IA,751,917,-4.76
10018,C,30733,GA,750,1070,7.62
10019,C,54082,WI,750,931,3.73
10020,C,56072,MN,750,1034,1.57
10021,C,47970,IN,749,1005,6.75
10022,C,40119,KY,747,2034,19.05
10023,C,56208,MN,747,1147,-8.65
10024,C,56586,MN,747,1310,14.32
10025,C,37350,TN,747,864,1.29
10026,C,19373,PA,747,770,7.71
10027,C,28395,NC,746,1083,2.02
10028,C,60043,IL,746,815,10.2
10029,C,62468,IL,746,1046,14.67
10030,C,05149,VT,745,3399,-10.71
10031,C,03745,NH,745,859,32.43
10032,C,38356,TN,745,1243,-25.6
10033,C,30552,GA,744,1686,26.9
10034,C,43116,OH,743,786,12.35
10035,C,84535,UT,743,979,-7.72
10036,C,40385,KY,741,1256,1.27
10037,C,51001,IA,740,1051,9.29
10038,C,83245,ID,739,886,-4.41
10039,C,81524,CO,738,932,-5.02
10040,C,40372,KY,738,904,-6.06
10041,C,49436,MI,737,2300,1.61
10042,C,35148,AL,736,1226,4.3
10043,C,52203,IA,736,949,3.58
10044,C,62677,IL,736,895,6.61
10045,C,59716,MT,735,2837,-10.28
10046,C,83845,ID,735,1072,-3.07
10047,C,49885,MI,735,1076,9.5
10048,C,43570,OH,735,1189,0.74
10049,C,97362,OR,733,1377,-3.81
10050,C,56571,MN,732,1574,23.37
10051,C,05440,VT,732,1531,13.52
10052,C,50207,IA,732,1175,-7.19
10053,C,55735,MN,731,1390,5.28
10054,C,95638,CA,731,863,0.93
10055,C,82729,WY,730,1273,2.35
10056,C,21160,MD,730,1004,2.85
10057,C,80720,CO,729,1166,28.24
10058,C,40078,KY,728,986,7.78
10059,C,33827,FL,727,1239,16.58
10060,C,04029,ME,727,1506,26.72
10061,C,49287,MI,726,1055,8.79
10062,C,20778,MD,726,739,-2.93
10063,C,43071,OH,726,857,10.24
10064,C,53507,WI,725,954,-2.13
10065,C,60948,IL,724,882,9.77
10066,C,61427,IL,722,984,22.99
10067,C,45873,OH,722,1022,45.74
10068,C,68955,NE,722,825,21.3
10069,C,44675,OH,721,1105,22.87
10070,C,68317,NE,721,792,8.06
10071,C,49446,MI,720,1143,-10.77
10072,C,53932,WI,720,1050,5.43
10073,C,01375,MA,720,1930,8.71
10074,C,52043,IA,719,1015,4.83
10075,C,67543,KS,719,893,-7.24
10076,C,12466,NY,718,884,-6.32
10077,C,44866,OH,717,825,9.4
10078,C,03830,NH,716,1523,9.65
10079,C,55956,MN,716,936,14.21
10080,C,96722,HI,715,2800,-9.93
10081,C,59823,MT,715,865,7.26
10082,C,10511,NY,715,849,6.77
10083,C,93667,CA,715,1023,-0.99
10084,C,62347,IL,715,827,12.24
10085,C,89448,NV,714,1744,11.75
10086,C,22724,VA,714,790,6.86
10087,C,84631,UT,713,1074,23.4
10088,C,67877,KS,713,919,7.39
10089,C,56312,MN,713,934,10.47
10090,C,74061,OK,712,984,25.39
10091,C,60927,IL,712,917,15.52
10092,C,23350,VA,711,1866,4.25
10093,C,52076,IA,711,1013,-6.08
10094,C,46186,IN,710,805,-39.3
10095,C,43060,OH,709,1054,7.69
10096,C,65072,MO,708,2755,1.22
10097,C,52151,IA,707,1323,-3.84
10098,C,56449,MN,707,868,-5.03
10099,C,04952,ME,707,869,27.87
10100,C,49753,MI,706,1327,19.46
10101,C,51028,IA,706,953,11.99
10102,C,46058,IN,705,859,8.34
10103,C,35188,AL,705,976,18.93
10104,C,80105,CO,704,822,3.43
10105,C,48861,MI,704,746,-0.03
10106,C,12764,NY,701,1477,16.63
10107,C,49309,MI,701,2025,8.78
10108,C,21798,MD,701,933,12.8
10109,C,81415,CO,700,979,15.57
10110,C,68730,NE,699,1104,31.48
10111,C,51024,IA,699,841,13.19
10112,C,56098,MN,698,1020,9.16
10113,C,23517,VA,696,2901,-6.42
10114,C,49733,MI,695,1510,-2.51
10115,C,92655,CA,695,2845,11.09
10116,C,80512,CO,694,1304,-2.21
10117,C,97417,OR,693,1175,7.18
10118,C,06782,CT,693,766,7.45
10119,C,55952,MN,693,964,3.83
10120,C,97442,OR,692,1041,-2.67
10121,C,98822,WA,689,964,-1.64
10122,C,53125,WI,688,2254,13.4
10123,C,54514,WI,688,1556,40.71
10124,C,35078,AL,688,970,4.13
10125,C,28449,NC,687,1958,20.68
10126,C,83832,ID,687,839,2.21
10127,C,59820,MT,687,889,5.08
10128,C,53093,WI,687,779,24.7
10129,C,22454,VA,686,1349,8.79
10130,C,80459,CO,685,1226,10.9
10131,C,65256,MO,685,931,3.12
10132,C,05773,VT,685,1094,-1.49
10133,C,22610,VA,684,830,51.59
10134,C,30234,GA,684,843,17.11
10135,C,50458,IA,683,932,-8.95
10136,C,54405,WI,683,1032,13.77
10137,C,92391,CA,682,1546,-9.07
10138,C,35752,AL,681,1204,18.2
10139,C,29809,SC,680,1080,14.71
10140,C,81410,CO,680,827,-2.47
10141,C,11509,NY,679,1193,8.46
10142,C,04555,ME,678,1144,15.23
10143,C,12581,NY,678,1144,9.28
