rank,tier,zip,state,owner,units,has_fhfa
773,A,76226,TX,12596,13668,1
774,A,22015,VA,12591,15132,1
775,A,45044,OH,12590,21645,1
776,A,01201,MA,12587,22566,1
777,A,95020,CA,12587,20679,1
778,A,10025,NY,12584,47649,0
779,A,80537,CO,12581,20314,1
780,A,95125,CA,12577,22151,1
781,A,85298,AZ,12577,14308,1
782,A,38002,TN,12575,15448,1
783,A,36532,AL,12556,17502,1
784,A,84081,UT,12556,15349,1
785,A,65807,MO,12551,28546,1
786,A,13760,NY,12548,20988,1
787,A,19460,PA,12548,18881,1
788,A,08080,NJ,12547,14746,1
789,A,15108,PA,12545,18179,1
790,A,75025,TX,12537,19288,1
791,A,78132,TX,12537,15356,1
792,A,46360,IN,12536,21652,1
793,A,62040,IL,12529,18842,1
794,A,61265,IL,12526,20396,1
795,A,80918,CO,12524,20447,1
796,A,28411,NC,12523,16978,1
797,A,29349,SC,12522,15118,1
798,A,77511,TX,12521,20499,1
799,A,33837,FL,12516,19082,1
800,A,44039,OH,12515,14441,1
801,A,40299,KY,12507,17567,1
802,A,40291,KY,12502,16894,1
803,A,92234,CA,12501,23114,1
804,A,48185,MI,12500,23554,1
805,A,33917,FL,12499,18789,1
806,A,48307,MI,12486,19493,1
807,A,19966,DE,12481,19625,1
808,A,89108,NV,12479,28377,1
809,A,60123,IL,12478,18129,1
810,A,52722,IA,12477,17460,1
811,A,97504,OR,12469,21290,1
812,A,21061,MD,12467,23196,1
813,A,27513,NC,12467,21204,1
814,A,92708,CA,12462,19250,1
815,A,46123,IN,12462,16543,1
816,A,92691,CA,12457,16673,1
817,A,07731,NJ,12451,14102,1
818,A,26003,WV,12435,20853,1
819,A,92064,CA,12430,16987,1
820,A,19711,DE,12425,20617,1
821,A,30907,GA,12416,22219,1
822,A,46033,IN,12410,14725,1
823,A,77089,TX,12409,19997,1
824,A,91913,CA,12401,17880,1
825,A,30126,GA,12401,16972,1
826,A,94015,CA,12400,22314,1
827,A,27516,NC,12383,18684,1
828,A,89121,NV,12380,29012,1
829,A,49009,MI,12379,20609,1
830,A,34203,FL,12376,20709,1
831,A,77388,TX,12372,18924,1
832,A,61554,IL,12367,18788,1
833,A,90275,CA,12363,16668,1
834,A,33015,FL,12354,23963,1
835,A,14624,NY,12348,15865,1
836,A,33511,FL,12341,24579,1
837,A,78852,TX,12335,19797,1
838,A,48111,MI,12335,19406,1
839,A,22030,VA,12330,21758,1
840,A,11040,NY,12326,14608,1
841,A,21093,MD,12323,16313,1
842,A,19808,DE,12322,16037,1
843,A,41017,KY,12317,16569,1
844,A,85339,AZ,12305,15628,1
845,A,87031,NM,12300,16917,1
846,A,85396,AZ,12292,14581,1
847,A,33029,FL,12291,14075,1
848,A,46112,IN,12288,15790,1
849,A,91335,CA,12287,25615,1
850,A,32746,FL,12284,20204,1
851,A,32571,FL,12282,15041,1
852,A,49201,MI,12274,18102,1
853,A,07052,NJ,12267,18300,1
854,A,91730,CA,12262,26172,1
855,A,92545,CA,12262,17533,1
856,A,94544,CA,12253,23990,1
857,A,77583,TX,12253,14783,1
858,A,27215,NC,12248,21854,1
859,A,16001,PA,12245,19757,1
860,A,60543,IL,12240,14327,1
861,A,30097,GA,12222,17874,1
862,A,60565,IL,12220,14369,1
863,A,91977,CA,12213,20026,1
864,A,91745,CA,12213,17143,1
865,A,85382,AZ,12209,19796,1
866,A,79423,TX,12206,18463,1
867,A,20735,MD,12202,13670,1
868,A,95670,CA,12200,22779,1
869,A,55016,MN,12198,13953,1
870,A,37922,TN,12191,15390,1
871,A,75211,TX,12189,24103,1
872,A,12603,NY,12189,17468,1
873,A,85296,AZ,12182,18065,1
874,A,29650,SC,12181,17048,1
875,A,34491,FL,12178,15474,1
876,A,85208,AZ,12174,18699,1
877,A,78414,TX,12170,20121,1
878,A,98632,WA,12165,21787,1
879,A,76210,TX,12165,16914,1
880,A,46060,IN,12164,18887,1
881,A,11215,NY,12162,32197,1
882,A,45231,OH,12162,17845,1
883,A,29412,SC,12159,18429,1
884,A,33928,FL,12157,20835,1
885,A,98226,WA,12157,20609,1
886,A,44124,OH,12156,20064,1
887,A,47630,IN,12153,15620,1
888,A,85295,AZ,12145,19460,1
889,A,82009,WY,12145,15361,1
890,A,21224,MD,12140,23433,1
891,A,54220,WI,12139,18942,1
892,A,75078,TX,12136,14409,1
893,A,60619,IL,12135,33547,1
894,A,19464,PA,12132,19985,1
895,A,18966,PA,12130,14199,1
896,A,53051,WI,12123,16972,1
897,A,11772,NY,12116,18478,1
898,A,50023,IA,12116,17822,1
899,A,06614,CT,12109,14432,1
900,A,85022,AZ,12108,25020,1
901,A,33012,FL,12106,25923,1
902,A,52404,IA,12100,19923,1
903,A,97080,OR,12099,17276,1
904,A,11757,NY,12096,15212,1
905,A,30721,GA,12095,19866,1
906,A,44720,OH,12094,17988,1
907,A,60608,IL,12086,32617,1
908,A,75070,TX,12083,24323,1
909,A,34481,FL,12081,14183,1
910,A,65202,MO,12078,20342,1
911,A,80219,CO,12075,21729,1
912,A,23323,VA,12071,15064,1
913,A,93550,CA,12064,23965,1
914,A,92026,CA,12051,19923,1
915,A,43551,OH,12047,19434,1
916,A,97756,OR,12047,18335,1
917,A,52402,IA,12044,19848,1
918,A,33710,FL,12044,16767,1
919,A,60411,IL,12043,21382,1
920,A,93455,CA,12039,16087,1
921,A,34119,FL,12038,18251,1
922,A,63011,MO,12031,14822,1
923,A,19426,PA,12031,14136,1
924,A,90805,CA,12029,28954,1
925,A,11357,NY,12027,16586,1
926,A,91761,CA,12023,18309,1
927,A,92620,CA,12016,22534,1
928,A,75165,TX,12016,18940,1
929,A,30096,GA,12014,28903,1
930,A,84041,UT,12013,19171,1
931,A,77498,TX,12013,18236,1
932,A,92028,CA,12009,17985,1
933,A,55110,MN,12005,16156,1
934,A,40356,KY,12004,17934,1
935,A,55311,MN,12003,14284,1
936,A,37363,TN,12000,16584,1
937,A,19083,PA,11989,13752,1
938,A,47374,IN,11982,21553,1
939,A,29642,SC,11981,15323,1
940,A,80128,CO,11981,14573,1
941,A,87112,NM,11980,20083,1
942,A,29708,SC,11979,16296,1
943,A,21207,MD,11978,20974,1
944,A,27320,NC,11976,17876,1
945,A,23832,VA,11974,14292,1
946,A,23059,VA,11968,15783,1
947,A,33176,FL,11961,20309,1
948,A,10583,NY,11956,14914,1
949,A,21921,MD,11954,18782,1
950,A,06484,CT,11950,16578,1
951,A,92335,CA,11948,25861,1
952,A,55112,MN,11946,17956,1
953,A,10469,NY,11942,25082,1
954,A,24018,VA,11938,17546,1
955,A,49426,MI,11938,14020,1
956,A,97123,OR,11931,17685,1
957,A,21060,MD,11931,15988,1
958,A,30102,GA,11928,16144,1
959,A,33579,FL,11925,15143,1
960,A,19958,DE,11923,19410,1
961,A,15068,PA,11913,18319,1
962,A,93446,CA,11910,19786,1
963,A,92021,CA,11907,23360,1
964,A,40165,KY,11906,15622,1
965,A,91765,CA,11905,16056,1
966,A,55113,MN,11898,19075,1
967,A,53590,WI,11895,18292,1
968,A,95628,CA,11893,17417,1
969,A,85286,AZ,11891,18387,1
970,A,11203,NY,11890,33434,1
971,A,95037,CA,11890,17185,1
972,A,92117,CA,11888,21706,1
973,A,60085,IL,11884,26781,1
974,A,10940,NY,11883,19930,1
975,A,28115,NC,11883,17427,1
976,A,33312,FL,11881,21332,1
977,A,93311,CA,11877,17797,1
978,A,75023,TX,11876,19621,1
979,A,60506,IL,11876,18204,1
980,A,21701,MD,11873,18914,1
981,A,23666,VA,11871,25117,1
982,A,89074,NV,11859,22310,1
983,A,33160,FL,11858,33749,1
984,A,75228,TX,11858,27329,1
985,A,46514,IN,11858,17987,1
986,A,92530,CA,11857,18502,1
987,A,46237,IN,11854,17660,1
988,A,75150,TX,11852,24892,1
989,A,06460,CT,11849,17800,1
990,A,44107,OH,11846,29101,1
991,A,53511,WI,11843,19372,1
992,A,23111,VA,11842,15773,1
993,A,30045,GA,11841,14266,1
994,A,98290,WA,11837,15348,1
995,A,45238,OH,11832,21834,1
996,A,70433,LA,11832,18712,1
997,A,90703,CA,11829,16160,1
998,A,98023,WA,11825,18777,1
999,A,27295,NC,11819,16775,1
1000,A,96720,HI,11816,19826,1
1001,B,29710,SC,11815,15947,1
1002,B,78028,TX,11811,19285,1
1003,B,92346,CA,11808,18075,1
1004,B,90808,CA,11808,14803,1
1005,B,26508,WV,11806,16829,1
1006,B,33844,FL,11801,22018,1
1007,B,95023,CA,11798,18043,1
1008,B,60640,IL,11795,40850,1
1009,B,98103,WA,11791,27857,1
1010,B,76133,TX,11790,20080,1
1011,B,92009,CA,11790,17085,1
1012,B,90660,CA,11788,17281,1
1013,B,60030,IL,11784,15006,1
1014,B,37620,TN,11781,18119,1
1015,B,76065,TX,11779,15081,1
1016,B,78006,TX,11777,16643,1
1017,B,28409,NC,11777,14821,1
1018,B,11201,NY,11776,36155,0
1019,B,84003,UT,11775,16441,1
1020,B,76502,TX,11774,19497,1
1021,B,92253,CA,11764,24679,1
1022,B,47909,IN,11762,18455,1
1023,B,85331,AZ,11758,13680,1
1024,B,95828,CA,11757,18603,1
1025,B,77365,TX,11755,15442,1
1026,B,44203,OH,11751,18198,1
1027,B,60193,IL,11750,16478,1
1028,B,34209,FL,11749,18896,1
1029,B,02703,MA,11748,19014,1
1030,B,33311,FL,11745,27330,1
1031,B,39042,MS,11743,14498,1
1032,B,19134,PA,11733,25290,1
1033,B,75093,TX,11732,20852,1
1034,B,88220,NM,11731,17692,1
1035,B,40216,KY,11729,19257,1
1036,B,48310,MI,11717,15399,1
1037,B,78520,TX,11713,22543,1
1038,B,11590,NY,11710,15497,1
1039,B,28216,NC,11702,24902,1
1040,B,29414,SC,11702,20209,1
1041,B,84020,UT,11702,16865,1
1042,B,53066,WI,11694,16074,1
1043,B,85379,AZ,11694,16052,1
1044,B,67212,KS,11693,19409,1
1045,B,47906,IN,11686,28658,1
1046,B,52001,IA,11679,20102,1
1047,B,60137,IL,11675,15049,1
1048,B,35226,AL,11671,14904,1
1049,B,85705,AZ,11663,29145,1
1050,B,78634,TX,11661,15322,1
1051,B,53704,WI,11656,22740,1
1052,B,92656,CA,11650,21211,1
1053,B,21502,MD,11649,19562,1
1054,B,30080,GA,11648,27081,1
1055,B,30189,GA,11647,16124,1
1056,B,45458,OH,11645,15827,1
1057,B,84009,UT,11645,12873,1
1058,B,20110,VA,11641,16289,1
1059,B,18103,PA,11637,19769,1
1060,B,20902,MD,11637,18759,1
1061,B,78249,TX,11636,24058,1
1062,B,34667,FL,11635,19651,1
1063,B,02301,MA,11634,24592,1
1064,B,60067,IL,11626,16039,1
1065,B,54601,WI,11623,22652,1
1066,B,46038,IN,11623,17738,1
1067,B,60451,IL,11620,12972,1
1068,B,75087,TX,11618,15103,1
1069,B,91320,CA,11617,15509,1
1070,B,34759,FL,11615,17391,1
1071,B,98374,WA,11615,16645,1
1072,B,21043,MD,11614,17978,1
1073,B,40509,KY,11613,19802,1
1074,B,92506,CA,11613,15407,1
1075,B,06902,CT,11607,30142,1
1076,B,75104,TX,11604,17365,1
1077,B,92127,CA,11598,16641,1
1078,B,98837,WA,11597,18651,1
1079,B,29501,SC,11589,20713,1
1080,B,98501,WA,11581,19969,1
1081,B,33068,FL,11579,19760,1
1082,B,40245,KY,11578,15226,1
1083,B,98382,WA,11573,15739,1
1084,B,76248,TX,11570,14749,1
1085,B,78223,TX,11567,22278,1
1086,B,90638,CA,11564,15459,1
1087,B,33196,FL,11561,17713,1
1088,B,62704,IL,11557,20706,1
1089,B,32780,FL,11556,19984,1
1090,B,23451,VA,11552,24897,1
1091,B,02169,MA,11544,30198,1
1092,B,14225,NY,11544,16253,1
1093,B,55106,MN,11542,19974,1
1094,B,60107,IL,11537,13476,1
1095,B,93003,CA,11535,20734,1
1096,B,80516,CO,11534,13163,1
1097,B,28105,NC,11533,17906,1
1098,B,33919,FL,11532,19560,1
1099,B,33324,FL,11528,22375,1
1100,B,32404,FL,11528,18053,1
1101,B,49120,MI,11528,15581,1
1102,B,60652,IL,11523,13709,1
1103,B,76108,TX,11522,18031,1
1104,B,85120,AZ,11522,17430,1
1105,B,85614,AZ,11522,16985,1
1106,B,53081,WI,11520,20121,1
1107,B,77008,TX,11512,20709,1
1108,B,72762,AR,11509,17270,1
1109,B,89110,NV,11508,23701,1
1110,B,78526,TX,11508,18222,1
1111,B,46062,IN,11505,15152,1
1112,B,21784,MD,11503,13664,1
1113,B,46368,IN,11502,16870,1
1114,B,36830,AL,11498,23146,1
1115,B,48236,MI,11496,13078,1
1116,B,76262,TX,11495,16260,1
1117,B,46901,IN,11479,18307,1
1118,B,33484,FL,11472,18884,1
1119,B,89521,NV,11465,16789,1
1120,B,83401,ID,11465,16026,1
1121,B,08807,NJ,11465,14302,1
1122,B,77389,TX,11457,15138,1
1123,B,45014,OH,11455,19926,1
1124,B,60540,IL,11455,16253,1
1125,B,14534,NY,11447,12913,1
1126,B,28210,NC,11443,22376,1
1127,B,94521,CA,11440,16083,1
1128,B,08540,NJ,11438,19255,1
1129,B,77088,TX,11437,18500,1
1130,B,85260,AZ,11431,21072,1
1131,B,98058,WA,11429,16399,1
1132,B,44094,OH,11427,18323,1
1133,B,60142,IL,11426,13194,1
1134,B,18951,PA,11424,14862,1
1135,B,30294,GA,11421,16191,1
1136,B,70810,LA,11420,19195,1
1137,B,93611,CA,11417,16093,1
1138,B,95621,CA,11411,17284,1
1139,B,15235,PA,11410,16942,1
1140,B,98133,WA,11401,24730,1
1141,B,10024,NY,11398,36723,0
1142,B,43207,OH,11396,21242,1
1143,B,37660,TN,11396,20405,1
1144,B,97402,OR,11394,23882,1
1145,B,70458,LA,11394,17026,1
1146,B,30215,GA,11393,13447,1
1147,B,34608,FL,11390,15253,1
1148,B,11385,NY,11389,40175,1
1149,B,84121,UT,11387,16669,1
1150,B,30034,GA,11386,20553,1
1151,B,28104,NC,11386,12751,1
1152,B,01453,MA,11384,18895,1
1153,B,92392,CA,11380,18077,1
1154,B,75033,TX,11378,16717,1
1155,B,89149,NV,11374,17376,1
1156,B,27205,NC,11374,15487,1
1157,B,17042,PA,11366,17067,1
1158,B,33904,FL,11364,20401,1
1159,B,33076,FL,11363,13999,1
1160,B,30319,GA,11362,22411,1
1161,B,94116,CA,11361,16406,1
1162,B,98059,WA,11361,15001,1
1163,B,54703,WI,11359,19120,1
1164,B,46383,IN,11350,18343,1
1165,B,07960,NJ,11346,18978,1
1166,B,70605,LA,11346,17926,1
1167,B,46835,IN,11344,15945,1
1168,B,78233,TX,11343,19396,1
1169,B,83616,ID,11343,13756,1
1170,B,45385,OH,11339,17097,1
1171,B,94566,CA,11334,16698,1
1172,B,78251,TX,11333,22945,1
1173,B,93291,CA,11332,19866,1
1174,B,11801,NY,11331,13068,1
1175,B,99654,AK,11328,17006,1
1176,B,80014,CO,11325,19903,1
1177,B,75077,TX,11323,14768,1
1178,B,89506,NV,11313,17015,1
1179,B,33009,FL,11312,31020,1
1180,B,33952,FL,11310,17682,1
1181,B,91350,CA,11310,13959,1
1182,B,95823,CA,11309,25465,1
1183,B,96816,HI,11309,19818,1
1184,B,94087,CA,11293,21429,1
1185,B,12866,NY,11293,20462,1
1186,B,19145,PA,11289,21295,1
1187,B,58503,ND,11289,15997,1
1188,B,94582,CA,11285,16531,1
1189,B,37130,TN,11274,25838,1
1190,B,48042,MI,11274,12067,1
1191,B,49441,MI,11273,16491,1
1192,B,32958,FL,11272,15512,1
1193,B,33033,FL,11271,21426,1
1194,B,21044,MD,11270,19776,1
1195,B,30120,GA,11263,16778,1
1196,B,40229,KY,11250,15772,1
1197,B,30813,GA,11248,18626,1
1198,B,08854,NJ,11244,18069,1
1199,B,28092,NC,11240,17332,1
1200,B,19149,PA,11237,20810,1
1201,B,63033,MO,11237,18637,1
1202,B,29063,SC,11237,14658,1
1203,B,80401,CO,11235,17762,1
1204,B,21206,MD,11234,21939,1
1205,B,94110,CA,11231,30685,1
1206,B,19140,PA,11231,23104,1
1207,B,21401,MD,11229,19293,1
1208,B,28625,NC,11228,16917,1
1209,B,55082,MN,11227,15493,1
1210,B,95757,CA,11223,15853,1
1211,B,12550,NY,11220,22204,1
1212,B,63116,MO,11217,22394,1
1213,B,28412,NC,11213,20704,1
1214,B,30076,GA,11211,18169,1
1215,B,49442,MI,11209,17759,1
1216,B,46217,IN,11207,14078,1
1217,B,32707,FL,11204,17499,1
1218,B,78586,TX,11203,16145,1
1219,B,98006,WA,11203,14754,1
1220,B,07305,NJ,11201,28297,1
1221,B,21014,MD,11201,14975,1
1222,B,21215,MD,11199,24876,1
1223,B,84067,UT,11198,13425,1
1224,B,42301,KY,11197,19833,1
1225,B,21702,MD,11196,18677,1
1226,B,78258,TX,11190,20640,1
1227,B,20817,MD,11186,14363,1
1228,B,98584,WA,11185,17402,1
1229,B,30906,GA,11181,24663,1
1230,B,44095,OH,11174,15469,1
1231,B,91762,CA,11171,20163,1
1232,B,75013,TX,11162,18341,1
1233,B,57702,SD,11162,16786,1
1234,B,34683,FL,11160,15686,1
1235,B,95120,CA,11158,12974,1
1236,B,28079,NC,11152,14354,1
1237,B,55024,MN,11148,12840,1
1238,B,28540,NC,11144,21466,1
1239,B,87110,NM,11143,19591,1
1240,B,48124,MI,11140,14787,1
1241,B,85746,AZ,11139,16345,1
1242,B,95350,CA,11138,20327,1
1243,B,65109,MO,11133,18264,1
1244,B,85143,AZ,11131,15636,1
1245,B,42303,KY,11130,18055,1
1246,B,55372,MN,11127,12631,1
1247,B,78228,TX,11125,21397,1
1248,B,55406,MN,11119,17439,1
1249,B,23060,VA,11115,14678,1
1250,B,28214,NC,11113,15896,1
1251,B,95336,CA,11112,16889,1
1252,B,57701,SD,11111,20526,1
1253,B,34786,FL,11111,17702,1
1254,B,21157,MD,11111,15466,1
1255,B,77354,TX,11109,15747,1
1256,B,13440,NY,11108,19286,1
1257,B,93277,CA,11107,19434,1
1258,B,21220,MD,11107,17960,1
1259,B,48239,MI,11102,14869,1
1260,B,92688,CA,11099,16388,1
1261,B,29605,SC,11096,17013,1
1262,B,30269,GA,11095,16089,1
1263,B,30087,GA,11092,14274,1
1264,B,98026,WA,11091,15884,1
1265,B,11434,NY,11090,23787,1
1266,B,42101,KY,11089,26062,1
1267,B,33410,FL,11087,17830,1
1268,B,80524,CO,11085,17548,1
1269,B,78840,TX,11081,18438,1
1270,B,77007,TX,11079,26281,1
1271,B,85044,AZ,11078,18817,1
1272,B,64055,MO,11077,16900,1
1273,B,14612,NY,11071,16063,1
1274,B,23831,VA,11071,15430,1
1275,B,02148,MA,11070,28043,1
1276,B,33543,FL,11065,14197,1
1277,B,89122,NV,11064,22033,1
1278,B,63010,MO,11063,14854,1
1279,B,06457,CT,11061,22138,1
1280,B,96707,HI,11061,16554,1
1281,B,02184,MA,11058,15032,1
1282,B,32303,FL,11054,24864,1
1283,B,14609,NY,11053,19404,1
1284,B,60446,IL,11051,13986,1
1285,B,98038,WA,11047,13157,1
1286,B,61761,IL,11046,22037,1
1287,B,11566,NY,11046,11723,1
1288,B,89147,NV,11043,22831,1
1289,B,18017,PA,11034,16773,1
1290,B,23231,VA,11019,17028,1
1291,B,32909,FL,11018,14278,1
1292,B,76051,TX,11015,22529,1
1293,B,43228,OH,11014,25623,1
1294,B,95831,CA,11013,20261,1
1295,B,23223,VA,11011,27141,1
1296,B,90280,CA,11011,25395,1
1297,B,37803,TN,11010,14525,1
1298,B,56560,MN,11007,19366,1
1299,B,35405,AL,11004,22260,1
1300,B,23321,VA,10993,14836,1
1301,B,07003,NJ,10985,21692,1
1302,B,28376,NC,10979,16834,1
1303,B,01085,MA,10975,17054,1
1304,B,07753,NJ,10970,16701,1
1305,B,98033,WA,10967,18211,1
1306,B,32086,FL,10966,15696,1
1307,B,15001,PA,10958,16043,1
1308,B,99362,WA,10957,18022,1
1309,B,85395,AZ,10957,15710,1
1310,B,83815,ID,10956,17031,1
1311,B,97703,OR,10956,16032,1
1312,B,84010,UT,10954,16103,1
1313,B,30265,GA,10948,15331,1
1314,B,60031,IL,10944,14796,1
1315,B,55347,MN,10929,12143,1
1316,B,80233,CO,10928,18309,1
1317,B,70817,LA,10923,14106,1
1318,B,44224,OH,10922,16826,1
1319,B,89002,NV,10910,13703,1
1320,B,30318,GA,10906,29993,1
1321,B,83501,ID,10905,16143,1
1322,B,23116,VA,10904,12246,1
1323,B,02816,RI,10903,14505,1
1324,B,95667,CA,10900,15647,1
1325,B,91706,CA,10899,18853,1
1326,B,32309,FL,10899,13719,1
1327,B,28546,NC,10893,21387,1
1328,B,32168,FL,10892,16439,1
1329,B,94122,CA,10891,24155,1
1330,B,30068,GA,10888,13005,1
1331,B,30078,GA,10884,13784,1
1332,B,47905,IN,10882,18309,1
1333,B,20850,MD,10880,22468,1
1334,B,11209,NY,10879,33286,1
1335,B,79109,TX,10867,20308,1
1336,B,80526,CO,10863,19463,1
1337,B,33032,FL,10859,19102,1
1338,B,38016,TN,10851,20218,1
1339,B,56001,MN,10849,21583,1
1340,B,96734,HI,10846,18208,1
1341,B,60120,IL,10845,17112,1
1342,B,50613,IA,10843,17808,1
1343,B,93307,CA,10842,24349,1
1344,B,76049,TX,10838,13527,1
1345,B,37920,TN,10835,20180,1
1346,B,77382,TX,10831,13691,1
1347,B,89141,NV,10830,15010,1
1348,B,32935,FL,10829,20338,1
1349,B,20904,MD,10827,22366,1
1350,B,20120,VA,10827,14753,1
1351,B,85224,AZ,10825,21559,1
1352,B,24153,VA,10823,16387,1
1353,B,85282,AZ,10822,25667,1
1354,B,19606,PA,10821,14593,1
1355,B,60613,IL,10817,31263,1
1356,B,46902,IN,10816,18004,1
1357,B,75019,TX,10816,17455,1
1358,B,76549,TX,10814,21794,1
1359,B,84770,UT,10813,21173,1
1360,B,21236,MD,10813,16267,1
1361,B,80104,CO,10810,13945,1
1362,B,83704,ID,10808,17776,1
1363,B,48073,MI,10807,17551,1
1364,B,20019,DC,10805,29244,1
1365,B,74133,OK,10805,22638,1
1366,B,33813,FL,10805,14787,1
1367,B,28056,NC,10803,14415,1
1368,B,78501,TX,10802,24807,1
1369,B,11580,NY,10801,13582,1
1370,B,53132,WI,10795,14073,1
1371,B,02864,RI,10794,14735,1
1372,B,46220,IN,10790,17524,1
1373,B,76087,TX,10790,13290,1
1374,B,75067,TX,10788,28990,1
1375,B,90630,CA,10787,16544,1
1376,B,46227,IN,10784,26411,1
1377,B,65802,MO,10781,20199,1
1378,B,43082,OH,10778,12915,1
1379,B,02151,MA,10777,23461,1
1380,B,29909,SC,10777,12635,1
1381,B,27292,NC,10771,18749,1
1382,B,93309,CA,10769,23546,1
1383,B,33179,FL,10769,21249,1
1384,B,49221,MI,10768,17011,1
1385,B,98513,WA,10767,14533,1
1386,B,34990,FL,10763,13641,1
1387,B,60622,IL,10760,27630,1
1388,B,17602,PA,10755,19472,1
1389,B,92870,CA,10752,17545,1
1390,B,27030,NC,10748,17296,1
1391,B,27127,NC,10746,18126,1
1392,B,92544,CA,10744,17568,1
1393,B,86442,AZ,10742,19581,1
1394,B,98604,WA,10735,13557,1
1395,B,94611,CA,10734,19014,1
1396,B,46077,IN,10732,13104,1
1397,B,93720,CA,10730,19738,1
1398,B,33428,FL,10728,17962,1
1399,B,99504,AK,10726,17720,1
1400,B,81007,CO,10725,12678,1
1401,B,86314,AZ,10720,16806,1
1402,B,33442,FL,10717,21595,1
1403,B,30083,GA,10716,24282,1
1404,B,27527,NC,10708,13179,1
1405,B,80004,CO,10703,15447,1
1406,B,85251,AZ,10701,26456,1
1407,B,97527,OR,10701,15481,1
1408,B,90745,CA,10696,16638,1
1409,B,79927,TX,10694,14284,1
1410,B,01810,MA,10688,13803,1
1411,B,15102,PA,10686,14160,1
1412,B,98118,WA,10682,19831,1
1413,B,08012,NJ,10682,16192,1
1414,B,20155,VA,10677,12833,1
1415,B,85730,AZ,10675,16913,1
1416,B,30542,GA,10671,14711,1
1417,B,28734,NC,10665,18472,1
1418,B,80122,CO,10665,13180,1
1419,B,17404,PA,10664,15716,1
1420,B,30180,GA,10653,15447,1
1421,B,13021,NY,10652,18847,1
1422,B,07024,NJ,10647,19748,1
1423,B,46410,IN,10644,17685,1
1424,B,19063,PA,10643,16128,1
1425,B,11561,NY,10639,18442,1
1426,B,33308,FL,10637,23230,1
1427,B,96003,CA,10635,19873,1
1428,B,73072,OK,10633,20915,1
1429,B,33415,FL,10632,20364,1
1430,B,76017,TX,10631,17211,1
1431,B,89178,NV,10630,15900,1
1432,B,77356,TX,10621,14982,1
1433,B,89117,NV,10619,25494,1
1434,B,80501,CO,10619,19173,1
1435,B,40272,KY,10619,15469,1
1436,B,70508,LA,10616,18677,1
1437,B,12309,NY,10616,13623,1
1438,B,34986,FL,10614,14600,1
1439,B,44145,OH,10613,15781,1
1440,B,92407,CA,10612,19029,1
1441,B,37643,TN,10606,16344,1
1442,B,07002,NJ,10604,30161,1
1443,B,95206,CA,10604,18792,1
1444,B,28226,NC,10604,16816,1
1445,B,77377,TX,10603,13625,1
1446,B,08857,NJ,10602,16241,1
1447,B,21045,MD,10599,15826,1
1448,B,49417,MI,10599,14709,1
1449,B,34476,FL,10598,12754,1
1450,B,24401,VA,10594,18056,1
1451,B,54935,WI,10593,19115,1
1452,B,60188,IL,10592,15710,1
1453,B,06516,CT,10589,21884,1
1454,B,40391,KY,10585,16125,1
1455,B,97224,OR,10585,15938,1
1456,B,63119,MO,10584,15627,1
1457,B,94561,CA,10584,14251,1
1458,B,94560,CA,10582,15897,1
1459,B,19147,PA,10581,20735,1
1460,B,06611,CT,10576,12468,1
1461,B,22405,VA,10570,13058,1
1462,B,45036,OH,10568,15036,1
1463,B,45373,OH,10567,15691,1
1464,B,93010,CA,10566,17315,1
1465,B,32904,FL,10562,15117,1
1466,B,28314,NC,10557,24832,1
1467,B,45150,OH,10555,14432,1
1468,B,64118,MO,10553,19374,1
1469,B,43016,OH,10551,19919,1
1470,B,33615,FL,10544,20543,1
1471,B,37876,TN,10540,18206,1
1472,B,43017,OH,10540,16819,1
1473,B,60623,IL,10535,31300,1
1474,B,34232,FL,10533,17248,1
1475,B,54016,WI,10530,13747,1
1476,B,85233,AZ,10528,15080,1
1477,B,43040,OH,10523,14238,1
1478,B,33884,FL,10521,15876,1
1479,B,11214,NY,10520,33341,1
1480,B,21144,MD,10520,13456,1
1481,B,11554,NY,10514,12128,1
1482,B,30134,GA,10512,17233,1
1483,B,48146,MI,10509,15874,1
1484,B,27612,NC,10508,21582,1
1485,B,43235,OH,10505,20855,1
1486,B,64804,MO,10505,16844,1
1487,B,34761,FL,10502,14794,1
1488,B,06489,CT,10500,13496,1
1489,B,17402,PA,10495,14751,1
1490,B,97302,OR,10494,17888,1
1491,B,85745,AZ,10492,17662,1
1492,B,70570,LA,10491,17099,1
1493,B,78154,TX,10491,15688,1
1494,B,91789,CA,10483,13486,1
1495,B,91360,CA,10477,15631,1
1496,B,32578,FL,10477,14578,1
1497,B,27106,NC,10469,22491,1
1498,B,94546,CA,10469,16398,1
1499,B,94534,CA,10466,14249,1
1500,B,20171,VA,10465,19221,1
1501,B,94605,CA,10465,17686,1
1502,B,94501,CA,10462,27117,1
1503,B,01545,MA,10462,15318,1
1504,B,48235,MI,10460,20946,1
1505,B,32818,FL,10460,18775,1
1506,B,75032,TX,10460,13453,1
1507,B,76513,TX,10459,16004,1
1508,B,82001,WY,10458,17977,1
1509,B,16066,PA,10457,14359,1
1510,B,80031,CO,10456,15377,1
1511,B,04401,ME,10452,20932,1
1512,B,95822,CA,10447,17479,1
1513,B,85743,AZ,10447,12757,1
1514,B,30815,GA,10446,15741,1
1515,B,92131,CA,10444,13352,1
1516,B,21703,MD,10442,15773,1
1517,B,12180,NY,10441,25527,1
